base_size,layer_index,petal_index,opening_degree,base_width,length,curvature,twist_angle,thickness
4.2356,2,5,0.3701,1.086571,2.508759,0.584141,174.6374,0.105983
4.2356,2,6,0.3701,1.223319,2.570595,0.526732,202.4967,0.113618
4.2356,2,7,0.3701,1.030284,2.767736,0.516571,232.4052,0.11846
4.2356,3,0,0.3701,1.26507,3.857837,0.273824,0.0,0.096426
4.2356,3,1,0.3701,1.322944,3.704574,0.265491,32.4145,0.095785
4.2356,3,2,0.3701,1.189485,4.088437,0.266466,66.3395,0.092767
4.2356,3,3,0.3701,1.25117,3.946518,0.254067,94.6483,0.093246
4.2356,3,4,0.3701,1.221347,3.837851,0.262751,122.6359,0.090399
4.2356,3,5,0.3701,1.34373,4.206396,0.287461,155.9141,0.097891
4.2356,3,6,0.3701,1.323347,3.744137,0.266425,194.1219,0.091237
4.2356,3,7,0.3701,1.326981,4.131778,0.272719,214.3395,0.097722
4.2356,3,8,0.3701,1.315767,3.967237,0.269992,248.8384,0.0907
4.2356,3,9,0.3701,1.287287,4.083332,0.285567,281.0226,0.08971
4.2356,3,10,0.3701,1.2453,3.829864,0.27634,319.3417,0.097186
4.2356,3,11,0.3701,1.245252,4.154774,0.259822,371.0607,0.095156
4.2356,3,12,0.3701,1.240188,3.87499,0.281775,382.4749,0.095547
4.5546,1,0,0.5631,1.168969,2.024468,0.72175,0.0,0.133204
4.5546,1,1,0.5631,1.176435,2.187014,0.721337,28.2932,0.120572
4.5546,1,2,0.5631,1.046402,2.153203,0.73625,54.8444,0.121237
4.5546,1,3,0.5631,1.10724,2.131877,0.76555,81.7285,0.128711
4.5546,1,4,0.5631,1.14196,2.082692,0.761402,110.546,0.114841
4.5546,2,0,0.5631,1.1386,3.042407,0.49149,0.0,0.112826
4.5546,2,1,0.5631,1.304001,3.072632,0.476103,34.8365,0.109679
4.5546,2,2,0.5631,1.31743,2.861554,0.545355,64.882,0.115628
4.5546,2,3,0.5631,1.119855,3.237626,0.504471,103.5407,0.123185
4.5546,2,4,0.5631,1.313463,2.994363,0.543635,136.1784,0.117169
4.5546,2,5,0.5631,1.271264,2.850715,0.496927,173.1253,0.117298
4.5546,2,6,0.5631,1.135845,3.18704,0.516081,202.7134,0.117771
4.5546,2,7,0.5631,1.220365,2.801856,0.554416,247.3378,0.116655
4.5546,3,0,0.5631,1.29747,4.34852,0.260543,0.0,0.106614
4.5546,3,1,0.5631,1.453998,4.220897,0.261041,31.0135,0.093915
4.5546,3,2,0.5631,1.420994,4.159558,0.228111,61.3122,0.103853
4.5546,3,3,0.5631,1.40564,4.202602,0.267182,92.9647,0.10326
4.5546,3,4,0.5631,1.247785,4.113944,0.243801,124.306,0.103515
4.5546,3,5,0.5631,1.369082,3.904038,0.246834,157.3346,0.093435
4.5546,3,6,0.5631,1.333514,4.387973,0.244528,183.0607,0.103015
4.5546,3,7,0.5631,1.494592,4.393047,0.23714,219.0377,0.09222
4.5546,3,8,0.5631,1.380101,4.522309,0.262286,259.8915,0.104396
4.5546,3,9,0.5631,1.417747,4.160446,0.235387,272.7062,0.10768
4.5546,3,10,0.5631,1.364579,4.187722,0.269549,322.6674,0.106483
4.5546,3,11,0.5631,1.280272,4.042632,0.266459,360.6355,0.105197
4.5546,3,12,0.5631,1.237113,4.299861,0.251308,385.0558,0.10583
3.8159,1,0,0.9349,0.952854,1.902091,0.642126,0.0,0.092329
3.8159,1,1,0.9349,0.92526,1.917746,0.64422,27.7933,0.094573
3.8159,1,2,0.9349,0.827753,1.93453,0.718189,54.3689,0.099514
3.8159,1,3,0.9349,0.888569,1.91982,0.648132,84.1077,0.091117
3.8159,1,4,0.9349,0.915608,1.811112,0.626211,111.6486,0.107163
3.8159,2,0,0.9349,1.02822,2.751262,0.459919,0.0,0.086423
3.8159,2,1,0.9349,1.04169,2.753976,0.466001,33.6505,0.090752
3.8159,2,2,0.9349,0.98035,2.796155,0.428713,73.2487,0.09539
3.8159,2,3,0.9349,1.054283,2.716016,0.425954,108.0763,0.09587
3.8159,2,4,0.9349,1.059246,2.769893,0.405364,134.3578,0.091761
3.8159,2,5,0.9349,1.061511,2.797485,0.42347,170.908,0.090844
3.8159,2,6,0.9349,1.024813,2.671392,0.446549,210.5958,0.09282
3.8159,2,7,0.9349,1.00813,2.829647,0.413963,243.9087,0.087673
3.8159,3,0,0.9349,1.150546,3.729999,0.223986,0.0,0.078165
3.8159,3,1,0.9349,1.241504,3.531908,0.247471,31.805,0.074429
3.8159,3,2,0.9349,1.176637,3.764598,0.209965,61.643,0.077535
3.8159,3,3,0.9349,1.11389,4.026388,0.206477,91.3133,0.088909
3.8159,3,4,0.9349,1.224754,4.145473,0.193202,130.2687,0.086286
3.8159,3,5,0.9349,1.1457,3.68348,0.218799,160.5265,0.080806
3.8159,3,6,0.9349,1.211754,3.283278,0.216545,184.0907,0.083839
3.8159,3,7,0.9349,1.20699,3.728158,0.215699,227.7033,0.084106
3.8159,3,8,0.9349,1.153689,4.071928,0.220885,252.9941,0.08682
3.8159,3,9,0.9349,0.979618,3.711971,0.22178,281.2543,0.080956
3.8159,3,10,0.9349,1.140386,3.843478,0.21356,320.6491,0.080596
3.8159,3,11,0.9349,1.101547,4.183085,0.220309,350.3401,0.092301
3.8159,3,12,0.9349,1.2952,3.675918,0.215948,386.0411,0.086568
2.5697,1,0,0.0985,0.601646,1.029661,0.836339,0.0,0.074352
2.5697,1,1,0.0985,0.616583,1.044208,0.860511,28.0516,0.076881
2.5697,1,2,0.0985,0.587296,1.028527,0.828634,55.7146,0.080577
2.5697,1,3,0.0985,0.656215,1.089444,0.871906,78.6369,0.073464
2.5697,1,4,0.0985,0.680624,1.023101,0.82523,110.9124,0.073709
2.5697,2,0,0.0985,0.729973,1.502716,0.592919,0.0,0.062119
2.5697,2,1,0.0985,0.724127,1.516958,0.547635,33.2093,0.062819
2.5697,2,2,0.0985,0.711591,1.38838,0.561407,68.0132,0.064036
2.5697,2,3,0.0985,0.696357,1.405449,0.58156,101.8356,0.067414
2.5697,2,4,0.0985,0.660499,1.570259,0.569373,135.0781,0.060496
2.5697,2,5,0.0985,0.72414,1.562592,0.624765,170.574,0.062151
2.5697,2,6,0.0985,0.700069,1.533064,0.544478,211.5307,0.066607
2.5697,2,7,0.0985,0.726182,1.594028,0.609316,242.5224,0.069808
2.5697,3,0,0.0985,0.7902,2.175194,0.308235,0.0,0.059334
2.5697,3,1,0.0985,0.763893,1.917517,0.309019,32.4504,0.06221
2.5697,3,2,0.0985,0.832674,2.075279,0.30501,64.0202,0.057274
2.5697,3,3,0.0985,0.781629,2.139289,0.288691,92.3253,0.05242
2.5697,3,4,0.0985,0.804883,2.045797,0.300444,123.9786,0.063066
2.5697,3,5,0.0985,0.754426,2.036423,0.306288,156.5872,0.053567
2.5697,3,6,0.0985,0.764509,2.107027,0.284466,186.8252,0.058647
2.5697,3,7,0.0985,0.741756,2.163583,0.2964,216.1263,0.059366
2.5697,3,8,0.0985,0.797367,2.095761,0.290776,260.9986,0.061016
2.5697,3,9,0.0985,0.754479,2.229563,0.305367,270.0055,0.054901
2.5697,3,10,0.0985,0.756361,2.126717,0.279294,325.2266,0.060476
2.5697,3,11,0.0985,0.788532,2.105425,0.303278,343.7784,0.051854
2.5697,3,12,0.0985,0.714736,2.375103,0.28871,370.8071,0.061256
2.681,1,0,0.6795,0.622092,1.31315,0.688401,0.0,0.070099
2.681,1,1,0.6795,0.644445,1.318093,0.709257,28.0804,0.074305
2.681,1,2,0.6795,0.640096,1.306025,0.702627,57.6508,0.07271
2.681,1,3,0.6795,0.640779,1.233699,0.698171,84.6883,0.070728
2.681,1,4,0.6795,0.662604,1.248893,0.717946,109.4619,0.072132
2.681,2,0,0.6795,0.680981,1.747965,0.4617,0.0,0.061242
2.681,2,1,0.6795,0.711191,1.577788,0.477644,34.005,0.067486
2.681,2,2,0.6795,0.695618,1.637757,0.459475,68.1813,0.070751
2.681,2,3,0.6795,0.701716,1.746652,0.528192,106.6329,0.06646
2.681,2,4,0.6795,0.787507,1.84529,0.494404,132.2071,0.067379
2.681,2,5,0.6795,0.714695,1.769386,0.436822,167.1921,0.063531
2.681,2,6,0.6795,0.698962,1.803703,0.48565,195.5119,0.068748
2.681,2,7,0.6795,0.773715,1.799367,0.497859,224.795,0.061286
2.681,3,0,0.6795,0.832806,2.424806,0.246567,0.0,0.061357
2.681,3,1,0.6795,0.783488,2.627383,0.25189,31.5542,0.0548
2.681,3,2,0.6795,0.802872,2.731183,0.219284,64.1677,0.059374
2.681,3,3,0.6795,0.815894,2.734509,0.236309,96.8466,0.061184
2.681,3,4,0.6795,0.769592,2.706716,0.245674,132.8968,0.06088
2.681,3,5,0.6795,0.775986,2.604739,0.24743,154.3995,0.062984
2.681,3,6,0.6795,0.776798,2.481307,0.25089,179.8943,0.061751
2.681,3,7,0.6795,0.803601,2.443599,0.255868,215.8602,0.060127
2.681,3,8,0.6795,0.900092,2.459477,0.239753,249.6551,0.061342
2.681,3,9,0.6795,0.864708,2.614773,0.237769,286.723,0.061275
2.681,3,10,0.6795,0.840331,2.450393,0.246446,328.7345,0.054456
2.681,3,11,0.6795,0.779728,2.566816,0.250541,364.1108,0.062739
2.681,3,12,0.6795,0.811168,2.671173,0.207976,382.8053,0.057422
4.6111,1,0,0.218,1.138415,2.073776,0.847328,0.0,0.119857
4.6111,1,1,0.218,1.128958,2.058197,0.855313,27.3755,0.139267
4.6111,1,2,0.218,1.040586,1.989524,0.857907,53.0147,0.127691
4.6111,1,3,0.218,1.088646,1.871888,0.797301,82.0736,0.147493
4.6111,1,4,0.218,1.137797,2.005268,0.83638,113.4054,0.12491
4.6111,2,0,0.218,1.220155,2.816594,0.528644,0.0,0.108144
4.6111,2,1,0.218,1.240352,2.798,0.551611,34.6199,0.116944
4.6111,2,2,0.218,1.183711,2.646636,0.536419,64.7738,0.114681
4.6111,2,3,0.218,1.273518,2.669492,0.581053,104.0995,0.122889
4.6111,2,4,0.218,1.179227,2.86179,0.54296,136.7269,0.117705
4.6111,2,5,0.218,1.247746,3.047549,0.571331,171.6537,0.111899
4.6111,2,6,0.218,1.276585,2.859419,0.542589,211.8802,0.105961
4.6111,2,7,0.218,1.33695,2.819807,0.567362,236.1127,0.118193
4.6111,3,0,0.218,1.34383,4.004031,0.274435,0.0,0.10409
4.6111,3,1,0.218,1.330906,4.009162,0.273252,32.6917,0.09674
4.6111,3,2,0.218,1.323934,3.510608,0.292419,63.4139,0.107347
4.6111,3,3,0.218,1.397983,4.109443,0.274474,96.9256,0.098125
4.6111,3,4,0.218,1.426248,3.624781,0.261418,127.0544,0.106349
4.6111,3,5,0.218,1.320404,3.795006,0.27993,161.4589,0.104193
4.6111,3,6,0.218,1.378271,4.081581,0.295942,187.8315,0.107589
4.6111,3,7,0.218,1.336774,4.146968,0.278879,220.1993,0.101563
4.6111,3,8,0.218,1.376138,3.659457,0.309232,258.5614,0.106327
4.6111,3,9,0.218,1.511967,3.562963,0.264234,291.6736,0.110445
4.6111,3,10,0.218,1.306807,3.879522,0.269326,319.1876,0.111453
4.6111,3,11,0.218,1.392453,3.868053,0.274869,351.1499,0.113312
4.6111,3,12,0.218,1.293703,4.599275,0.298925,384.074,0.108195
1.0461,1,0,0.8875,0.260011,0.531871,0.61393,0.0,0.028089
1.0461,1,1,0.8875,0.255225,0.558844,0.629404,27.9229,0.028964
1.0461,1,2,0.8875,0.236191,0.5294,0.650815,53.5458,0.027023
1.0461,1,3,0.8875,0.256345,0.543798,0.658963,79.1509,0.028348
1.0461,1,4,0.8875,0.241576,0.586979,0.595374,105.6161,0.026386
1.0461,2,0,0.8875,0.281487,0.749381,0.438036,0.0,0.025787
1.0461,2,1,0.8875,0.299637,0.730418,0.456256,33.7458,0.027284
1.0461,2,2,0.8875,0.281504,0.76753,0.430255,65.4247,0.025933
1.0461,2,3,0.8875,0.27969,0.733297,0.420649,104.7214,0.026036
1.0461,2,4,0.8875,0.264343,0.744748,0.464315,127.4668,0.026281
1.0461,2,5,0.8875,0.278191,0.750327,0.438634,168.6845,0.024398
1.0461,2,6,0.8875,0.277713,0.792393,0.426604,210.9995,0.027421
1.0461,2,7,0.8875,0.280263,0.755428,0.433936,239.6107,0.025362
1.0461,3,0,0.8875,0.318568,1.038111,0.206666,0.0,0.023087
1.0461,3,1,0.8875,0.291325,1.107884,0.227118,32.9889,0.024088
1.0461,3,2,0.8875,0.311567,1.072697,0.205787,63.0558,0.022548
1.0461,3,3,0.8875,0.309078,1.115867,0.209385,90.9479,0.023074
1.0461,3,4,0.8875,0.327247,1.063197,0.226008,127.7651,0.021636
1.0461,3,5,0.8875,0.306945,1.11547,0.245873,159.0789,0.02157
1.0461,3,6,0.8875,0.333263,1.031186,0.200016,189.748,0.024305
1.0461,3,7,0.8875,0.345649,1.110786,0.22773,231.9933,0.023507
1.0461,3,8,0.8875,0.33543,1.097132,0.203867,254.7987,0.023677
1.0461,3,9,0.8875,0.296583,1.095719,0.230499,292.7896,0.022791
1.0461,3,10,0.8875,0.306959,1.128663,0.225749,311.4723,0.022936
1.0461,3,11,0.8875,0.315903,1.037041,0.22003,326.6377,0.022387
1.0461,3,12,0.8875,0.319409,1.121365,0.218892,391.4135,0.024184
2.5187,1,0,0.9939,0.565767,1.330024,0.681647,0.0,0.063664
2.5187,1,1,0.9939,0.651162,1.335076,0.605757,27.3922,0.073254
2.5187,1,2,0.9939,0.615196,1.249021,0.633968,56.4502,0.063197
2.5187,1,3,0.9939,0.615256,1.371317,0.616007,82.3696,0.066662
2.5187,1,4,0.9939,0.561931,1.303662,0.674853,115.5315,0.072596
2.5187,2,0,0.9939,0.6578,2.023505,0.42739,0.0,0.067012
2.5187,2,1,0.9939,0.686837,1.813646,0.439525,36.1327,0.062647
2.5187,2,2,0.9939,0.717004,1.783792,0.429874,69.6214,0.061979
2.5187,2,3,0.9939,0.673097,1.884831,0.405329,103.6154,0.060039
2.5187,2,4,0.9939,0.735746,1.929581,0.425589,140.2054,0.057213
2.5187,2,5,0.9939,0.738387,1.994202,0.404087,170.1854,0.06005
2.5187,2,6,0.9939,0.687355,1.917674,0.436477,202.0492,0.061552
2.5187,2,7,0.9939,0.664727,1.85367,0.409355,244.2248,0.060965
2.5187,3,0,0.9939,0.759735,2.563252,0.202055,0.0,0.058457
2.5187,3,1,0.9939,0.773776,2.573341,0.213647,31.7848,0.055841
2.5187,3,2,0.9939,0.805238,2.578978,0.206219,64.1577,0.051632
2.5187,3,3,0.9939,0.791868,2.589709,0.211995,90.2178,0.05573
2.5187,3,4,0.9939,0.74365,2.740734,0.1992,127.5631,0.056628
2.5187,3,5,0.9939,0.746191,2.742159,0.190251,163.8166,0.0566
2.5187,3,6,0.9939,0.688824,2.620901,0.210458,193.7719,0.054685
2.5187,3,7,0.9939,0.765731,2.56776,0.219379,223.5188,0.057471
2.5187,3,8,0.9939,0.769632,2.628813,0.200771,244.1517,0.061815
2.5187,3,9,0.9939,0.789706,2.513782,0.206675,277.7934,0.059327
2.5187,3,10,0.9939,0.806719,2.873106,0.226558,321.7661,0.058697
2.5187,3,11,0.9939,0.778358,2.482263,0.213073,345.8343,0.052391
2.5187,3,12,0.9939,0.735341,2.366389,0.209152,378.1753,0.053688
2.8041,1,0,0.2505,0.694209,1.187558,0.876839,0.0,0.089812
2.8041,1,1,0.2505,0.609671,1.18784,0.779717,26.8449,0.077214
2.8041,1,2,0.2505,0.594339,1.255131,0.832388,54.9013,0.083577
2.8041,1,3,0.2505,0.654779,1.316926,0.806358,79.825,0.079217
2.8041,1,4,0.2505,0.676526,1.270976,0.857404,108.1205,0.078755
2.8041,2,0,0.2505,0.745581,1.826553,0.54897,0.0,0.075339
2.8041,2,1,0.2505,0.741175,1.614721,0.54093,33.2385,0.072642
2.8041,2,2,0.2505,0.749258,1.720119,0.563845,69.9107,0.066371
2.8041,2,3,0.2505,0.677027,1.688498,0.572372,102.853,0.066032
2.8041,2,4,0.2505,0.772171,1.755773,0.522931,134.9318,0.073751
2.8041,2,5,0.2505,0.745972,1.675184,0.612109,172.8646,0.067249
2.8041,2,6,0.2505,0.783661,1.599708,0.55201,209.7869,0.072949
2.8041,2,7,0.2505,0.799413,1.791194,0.566777,239.1002,0.067985
2.8041,3,0,0.2505,0.873811,2.460591,0.28385,0.0,0.070348
2.8041,3,1,0.2505,0.828425,2.517566,0.274947,31.9633,0.064385
2.8041,3,2,0.2505,0.808324,2.36414,0.278733,64.1255,0.065811
2.8041,3,3,0.2505,0.859948,2.55461,0.291648,97.0974,0.065026
2.8041,3,4,0.2505,0.801918,2.292138,0.28342,130.1117,0.066994
2.8041,3,5,0.2505,0.765757,2.201774,0.280521,156.0392,0.061406
2.8041,3,6,0.2505,0.843981,2.569145,0.275925,188.7104,0.066895
2.8041,3,7,0.2505,0.874548,2.329475,0.276598,208.4408,0.058937
2.8041,3,8,0.2505,0.848075,2.439816,0.26091,256.1318,0.059464
2.8041,3,9,0.2505,0.826714,2.396421,0.29381,280.6409,0.068227
2.8041,3,10,0.2505,0.853985,2.432433,0.290944,309.4389,0.065773
2.8041,3,11,0.2505,0.831262,2.358683,0.275454,341.6134,0.0647
2.8041,3,12,0.2505,0.904401,2.315172,0.28192,380.6044,0.068782
1.0883,1,0,0.9709,0.264897,0.566983,0.609251,0.0,0.02863
1.0883,1,1,0.9709,0.244606,0.571249,0.627151,28.6802,0.029664
1.0883,1,2,0.9709,0.27722,0.536918,0.667434,57.921,0.028506
1.0883,1,3,0.9709,0.239473,0.568638,0.626037,82.3843,0.027589
1.0883,1,4,0.9709,0.270953,0.577657,0.618195,112.3926,0.027185
1.0883,2,0,0.9709,0.278978,0.798729,0.488279,0.0,0.027766
1.0883,2,1,0.9709,0.303846,0.721424,0.412572,34.6665,0.025426
1.0883,2,2,0.9709,0.276114,0.784684,0.401831,71.2988,0.025244
1.0883,2,3,0.9709,0.265444,0.796808,0.421669,106.1685,0.02859
1.0883,2,4,0.9709,0.281467,0.748589,0.440259,132.9238,0.025059
1.0883,2,5,0.9709,0.26917,0.785995,0.407796,166.4858,0.026093
1.0883,2,6,0.9709,0.271319,0.797535,0.45876,207.9418,0.024804
1.0883,2,7,0.9709,0.294896,0.805128,0.443305,241.3066,0.027286
1.0883,3,0,0.9709,0.334453,1.187447,0.206371,0.0,0.026286
1.0883,3,1,0.9709,0.321052,1.216276,0.214937,32.1421,0.024751
1.0883,3,2,0.9709,0.310702,1.182156,0.212331,63.4263,0.02691
1.0883,3,3,0.9709,0.318947,1.163669,0.204385,91.2372,0.025468
1.0883,3,4,0.9709,0.354145,1.145995,0.221829,135.5185,0.02371
1.0883,3,5,0.9709,0.354963,1.191758,0.211238,155.4235,0.026231
1.0883,3,6,0.9709,0.313333,1.09209,0.23158,196.031,0.025606
1.0883,3,7,0.9709,0.339133,1.177581,0.217642,220.8723,0.022282
1.0883,3,8,0.9709,0.346013,1.054828,0.218039,266.0967,0.026323
1.0883,3,9,0.9709,0.306306,1.044127,0.225099,294.1003,0.023684
1.0883,3,10,0.9709,0.339683,1.06185,0.223209,325.3433,0.023104
1.0883,3,11,0.9709,0.311338,1.168884,0.223291,354.5043,0.024781
1.0883,3,12,0.9709,0.315643,1.125611,0.219504,398.6779,0.021158
1.2133,1,0,0.8294,0.26764,0.532363,0.678468,0.0,0.035973
1.2133,1,1,0.8294,0.305423,0.645488,0.64145,27.7713,0.032661
1.2133,1,2,0.8294,0.277412,0.617729,0.671918,57.5257,0.033724
1.2133,1,3,0.8294,0.297416,0.626202,0.671449,81.856,0.033849
1.2133,1,4,0.8294,0.287857,0.595933,0.621793,109.6052,0.03286
1.2133,2,0,0.8294,0.330062,0.794341,0.449258,0.0,0.031836
1.2133,2,1,0.8294,0.347033,0.865007,0.433369,34.3705,0.029893
1.2133,2,2,0.8294,0.343411,0.825742,0.458256,68.1373,0.030753
1.2133,2,3,0.8294,0.331993,0.892685,0.427683,101.0499,0.029216
1.2133,2,4,0.8294,0.339249,0.82695,0.460467,139.6652,0.032197
1.2133,2,5,0.8294,0.315248,0.793741,0.444422,168.5757,0.031137
1.2133,2,6,0.8294,0.342526,0.89186,0.47365,213.3203,0.030165
1.2133,2,7,0.8294,0.313101,0.82131,0.374803,243.3522,0.031108
1.2133,3,0,0.8294,0.386375,1.223769,0.235024,0.0,0.028147
1.2133,3,1,0.8294,0.356271,1.279987,0.218631,30.6567,0.025574
1.2133,3,2,0.8294,0.354043,1.165734,0.225224,62.5063,0.027737
1.2133,3,3,0.8294,0.350135,1.286282,0.23258,92.2875,0.026233
1.2133,3,4,0.8294,0.401644,1.161256,0.230382,127.5079,0.027922
1.2133,3,5,0.8294,0.375305,1.280062,0.242595,154.1216,0.02718
1.2133,3,6,0.8294,0.363529,1.166162,0.233804,188.7045,0.027602
1.2133,3,7,0.8294,0.37426,1.317377,0.217933,212.2249,0.026434
1.2133,3,8,0.8294,0.32564,1.171263,0.229216,245.1626,0.028297
1.2133,3,9,0.8294,0.325427,1.212307,0.209308,287.7668,0.027944
1.2133,3,10,0.8294,0.358498,1.089605,0.240303,315.7023,0.024781
1.2133,3,11,0.8294,0.359161,1.250315,0.215831,347.1009,0.026589
1.2133,3,12,0.8294,0.372695,1.100644,0.231128,368.6892,0.026552
4.9966,1,0,0.9369,1.141792,2.647034,0.655382,0.0,0.138449
4.9966,1,1,0.9369,1.205037,2.617391,0.66154,26.2949,0.130904
4.9966,1,2,0.9369,1.174859,2.651298,0.64172,54.5824,0.13166
4.9966,1,3,0.9369,1.134178,2.524891,0.606708,82.377,0.136162
4.9966,1,4,0.9369,1.220655,2.569004,0.615306,110.1615,0.138739
4.9966,2,0,0.9369,1.389232,3.909828,0.404321,0.0,0.108648
4.9966,2,1,0.9369,1.302479,3.58027,0.432857,34.1963,0.121942
4.9966,2,2,0.9369,1.332284,3.850152,0.416444,70.3664,0.127372
4.9966,2,3,0.9369,1.278814,3.820171,0.462683,101.2242,0.115579
4.9966,2,4,0.9369,1.215882,3.660928,0.410057,140.8119,0.119706
4.9966,2,5,0.9369,1.275484,3.775947,0.428404,172.3665,0.115649
4.9966,2,6,0.9369,1.396782,3.422253,0.413787,215.7586,0.125444
4.9966,2,7,0.9369,1.274605,3.580452,0.449531,238.0069,0.110661
4.9966,3,0,0.9369,1.638171,5.375979,0.229916,0.0,0.111775
4.9966,3,1,0.9369,1.589442,5.166099,0.212085,32.1617,0.113637
4.9966,3,2,0.9369,1.429147,5.553445,0.218736,62.5289,0.108645
4.9966,3,3,0.9369,1.449423,5.266842,0.223292,90.962,0.11439
4.9966,3,4,0.9369,1.475481,5.280217,0.211554,127.3983,0.104643
4.9966,3,5,0.9369,1.502523,5.117258,0.201589,156.6823,0.109204
4.9966,3,6,0.9369,1.523196,5.155216,0.208939,189.9875,0.109368
4.9966,3,7,0.9369,1.392146,5.058297,0.210521,221.8252,0.107966
4.9966,3,8,0.9369,1.391942,5.22607,0.213931,257.963,0.11281
4.9966,3,9,0.9369,1.567548,5.42379,0.217087,276.3198,0.119567
4.9966,3,10,0.9369,1.556636,5.37949,0.213056,318.1064,0.113027
4.9966,3,11,0.9369,1.40441,4.671647,0.230332,345.8501,0.112104
4.9966,3,12,0.9369,1.38883,4.9325,0.210535,400.7319,0.118238
1.2091,1,0,0.8128,0.298612,0.569431,0.651863,0.0,0.034336
1.2091,1,1,0.8128,0.294141,0.542134,0.700415,27.4127,0.028795
1.2091,1,2,0.8128,0.299739,0.579167,0.6893,52.5494,0.035113
1.2091,1,3,0.8128,0.286721,0.653862,0.665129,82.564,0.033156
1.2091,1,4,0.8128,0.326896,0.571794,0.707602,108.5716,0.031989
1.2091,2,0,0.8128,0.305499,0.843665,0.467409,0.0,0.029005
1.2091,2,1,0.8128,0.336396,0.793325,0.468053,32.9345,0.029828
1.2091,2,2,0.8128,0.344207,0.911112,0.462225,71.2012,0.030543
1.2091,2,3,0.8128,0.300745,0.818906,0.452806,104.6117,0.028361
1.2091,2,4,0.8128,0.307899,0.75877,0.432127,138.7464,0.032503
1.2091,2,5,0.8128,0.315738,0.79822,0.471633,165.2623,0.029359
1.2091,2,6,0.8128,0.32188,0.807656,0.454965,204.8829,0.030281
1.2091,2,7,0.8128,0.337729,0.815923,0.486624,245.4821,0.030682
1.2091,3,0,0.8128,0.330931,1.253264,0.219544,0.0,0.026075
1.2091,3,1,0.8128,0.409378,1.17625,0.224789,31.9619,0.026157
1.2091,3,2,0.8128,0.325205,1.219419,0.223392,61.8702,0.026565
1.2091,3,3,0.8128,0.355864,1.271269,0.247446,91.1898,0.028871
1.2091,3,4,0.8128,0.346726,1.349012,0.219569,130.4941,0.024533
1.2091,3,5,0.8128,0.369291,1.229235,0.220521,162.4372,0.027409
1.2091,3,6,0.8128,0.353945,1.14501,0.222875,192.838,0.026605
1.2091,3,7,0.8128,0.357646,1.273522,0.223406,212.5333,0.027248
1.2091,3,8,0.8128,0.326812,1.281497,0.231651,248.8804,0.027473
1.2091,3,9,0.8128,0.389638,1.222177,0.221428,280.5363,0.026287
1.2091,3,10,0.8128,0.338274,1.086588,0.226434,323.2495,0.026665
1.2091,3,11,0.8128,0.330516,1.20529,0.225409,357.4505,0.025365
1.2091,3,12,0.8128,0.366944,1.218816,0.213044,386.1483,0.027657
3.151,1,0,0.4267,0.755546,1.38712,0.788846,0.0,0.091415
3.151,1,1,0.4267,0.750213,1.446473,0.763482,26.8961,0.090184
3.151,1,2,0.4267,0.74782,1.374743,0.763435,54.8027,0.092192
3.151,1,3,0.4267,0.761554,1.382058,0.798958,83.0034,0.089463
3.151,1,4,0.4267,0.763404,1.458254,0.716268,113.1933,0.090691
3.151,2,0,0.4267,0.818439,1.994726,0.545205,0.0,0.076476
3.151,2,1,0.4267,0.804074,1.969537,0.482836,34.5933,0.075909
3.151,2,2,0.4267,0.827564,1.963068,0.523632,68.9922,0.080244
3.151,2,3,0.4267,0.854262,2.026544,0.511074,103.632,0.075354
3.151,2,4,0.4267,0.883064,1.977542,0.534563,135.1114,0.073342
3.151,2,5,0.4267,0.826121,2.122708,0.550682,167.7694,0.08184
3.151,2,6,0.4267,0.919539,1.986302,0.545342,211.8196,0.076974
3.151,2,7,0.4267,0.759887,1.854841,0.516088,231.8478,0.079216
3.151,3,0,0.4267,0.977849,2.985766,0.267226,0.0,0.073873
3.151,3,1,0.4267,0.871969,2.792237,0.265821,32.0502,0.067875
3.151,3,2,0.4267,1.004855,2.633562,0.258448,63.647,0.068134
3.151,3,3,0.4267,0.959026,3.057633,0.249253,99.5919,0.073709
3.151,3,4,0.4267,0.991308,2.721471,0.275172,129.3771,0.07945
3.151,3,5,0.4267,0.944213,2.875335,0.247915,156.1582,0.076784
3.151,3,6,0.4267,1.000222,2.68702,0.286722,189.0663,0.077575
3.151,3,7,0.4267,0.962867,2.889176,0.255433,218.0368,0.068212
3.151,3,8,0.4267,0.978516,3.048859,0.253593,247.4203,0.070946
3.151,3,9,0.4267,0.859776,2.801305,0.262673,283.0702,0.072108
3.151,3,10,0.4267,0.890259,3.0301,0.262154,316.8438,0.070288
3.151,3,11,0.4267,0.901104,2.721624,0.265972,359.6433,0.074767
3.151,3,12,0.4267,0.911968,2.884395,0.264464,382.1702,0.082388
3.2175,1,0,0.7574,0.770086,1.59567,0.68762,0.0,0.084108
3.2175,1,1,0.7574,0.800473,1.564033,0.643918,27.4771,0.082938
3.2175,1,2,0.7574,0.809888,1.562569,0.651862,54.2944,0.091865
3.2175,1,3,0.7574,0.747246,1.489193,0.737979,83.1514,0.08564
3.2175,1,4,0.7574,0.750735,1.608897,0.703115,111.4931,0.093876
3.2175,2,0,0.7574,0.856364,2.240429,0.452427,0.0,0.080746
3.2175,2,1,0.7574,0.859149,2.244126,0.469505,33.5556,0.078278
